label,area,perimeter,circularity,aspect_ratio,solidity,eccentricity,mean_intensity_gray,std_dev_intensity_gray,peak_intensity_gray,mean_b,mean_g,mean_r,source_file,source_object_id
Yıldız,32.0,21.313708305358887,0.885200818227706,0.875,0.9696969696969697,0.5395273329059849,142.92857142857142,77.08418183022621,254.0,146.61904761904762,142.23809523809524,143.0,galaksi_planetary_nebula_ring_features.json,1
Bulutsu,91196.5,3142.5293315649033,0.11604578083056552,1.2328358208955223,0.8988596266435372,0.7221425438020896,70.18766819778438,25.442689401511306,212.0,91.16231288840854,76.32649554174547,50.14296676573899,galaksi_planetary_nebula_ring_features.json,165
Yıldız,6.5,11.071067690849304,0.6664141476791389,0.8,0.8666666666666667,0.5562725541893571,135.83333333333331,87.50222219400428,254.0,139.58333333333331,135.0,135.91666666666666,galaksi_planetary_nebula_ring_features.json,169
Yıldız,18.0,16.485281229019165,0.8323186927986581,1.0,0.9473684210526315,0.30823250679128655,141.0769230769231,78.57525695737274,254.0,150.6923076923077,140.1153846153846,139.1923076923077,galaksi_planetary_nebula_ring_features.json,170
Yıldız,23.5,17.899494767189026,0.9217139931699821,0.8571428571428571,1.0,0.5448419005001501,116.96875,80.45048336360385,254.0,125.65625,116.78125,113.875,galaksi_planetary_nebula_ring_features.json,171
Yıldız,63.5,31.55634880065918,0.8013275859884647,1.3333333333333333,0.9407407407407408,0.547804715826325,76.42307692307692,62.2683438590011,250.0,58.58974358974359,73.33333333333333,89.43589743589743,galaksi_reflection_nebula_photography_2_features.json,43
Bulutsu,1776.0,376.9604570865631,0.15705842381535418,0.9722222222222222,0.5387532231154255,0.722864512928381,40.85005170630817,32.93549613069131,235.0,29.290589451913135,36.42502585315409,53.902275077559466,galaksi_reflection_nebula_photography_2_features.json,76
Bulutsu,34.5,22.72792160511017,0.8392851011620179,1.2857142857142858,0.971830985915493,0.5593348479336783,83.13333333333334,66.20090633820658,254.0,75.66666666666667,82.42222222222223,87.42222222222223,galaksi_reflection_nebula_photography_2_features.json,138
Bulutsu,1307.5,353.40410804748535,0.13155530763069923,1.0,0.5877725331535176,0.4011366341877684,54.52472527472528,9.187571854025292,107.0,53.228708791208796,51.04464285714286,61.71771978021979,galaksi_reflection_nebula_photography_2_features.json,206
Bulutsu,2553.5,592.683326125145,0.09134826587818506,1.890625,0.5269294263309946,0.867857436245384,92.25793792365323,16.24590852063349,204.0,126.75704602211916,100.31858722797003,63.286478772743486,galaksi_reflection_nebula_photography_2_features.json,348
Bulutsu,13137.0,1343.106766819954,0.09151346292002996,0.5737704918032787,0.565020107094471,0.8300708633359946,89.2518604990515,41.852400394271136,252.0,82.39807383627608,88.74624252152341,92.86283379541806,galaksi_reflection_nebula_photography_2_features.json,444
Bulutsu,6702.0,1065.2833923101425,0.0742136812518172,1.2535211267605635,0.5344710714143307,0.8806285397095883,119.08856863019449,37.032601733676714,244.0,111.91632852945291,119.03539946830837,121.9248635791241,galaksi_reflection_nebula_photography_2_features.json,605
Bulutsu,852.0,232.79393696784973,0.1975632348694044,0.7192982456140351,0.5926956521739131,0.8439680747689796,86.62710084033613,17.55904267977524,250.0,90.13235294117646,85.84033613445378,86.87184873949579,galaksi_reflection_nebula_photography_2_features.json,656
Bulutsu,1240.5,237.03657793998718,0.2774443565189765,0.9491525423728814,0.6076414401175606,0.4356529273438377,62.179582712369594,4.605908905443699,123.0,73.30998509687035,59.82190760059613,62.56259314456036,galaksi_reflection_nebula_photography_2_features.json,694
Yıldız,108.5,42.870057225227356,0.7418762631473649,1.1538461538461537,0.9273504273504274,0.5895082770443042,62.503937007874015,48.85296499931584,251.0,50.74015748031496,56.968503937007874,77.63779527559055,galaksi_reflection_nebula_photography_2_features.json,904
Bulutsu,22263.0,2847.173991203308,0.034511635015812184,1.1333333333333333,0.5285361568776411,0.5589946100060957,125.39135997270672,42.60400222975568,253.0,118.58505693206533,124.73909335152885,129.27348714230882,galaksi_reflection_nebula_photography_2_features.json,969
Bulutsu,318700.0,8487.675973057747,0.05559226187426139,1.5051124744376279,0.8889223594515291,0.6662871146238222,83.1584802667287,30.510974461863466,253.0,95.2580196945026,81.32006202992945,82.15263704737536,galaksi_reflection_nebula_photography_4_features.json,146
Yıldız,42.5,24.727921843528748,0.8734208504677278,0.8888888888888888,0.9659090909090909,0.5088942951600186,75.44444444444444,31.12440192295634,220.0,51.72222222222222,65.01851851851852,104.83333333333333,galaksi_reflection_nebula_photography_features.json,317
Bulutsu,2384.0,422.9604572057724,0.16746211864586738,0.6862745098039216,0.5799075650693262,0.7790452535506792,60.75165692007797,9.734142509385078,185.0,68.26900584795321,56.24678362573099,66.66003898635478,galaksi_reflection_nebula_photography_features.json,408
Bulutsu,219089.5,17591.49352622032,0.008896639698123,0.8414634146341463,0.5478751004965121,0.5716269751506116,76.40179028584544,34.77023361968839,255.0,98.18631155211074,70.47660622539239,79.73849291124489,galaksi_reflection_nebula_photography_features.json,534
Bulutsu,700676.5,22150.59855401516,0.017945538026653135,0.6678765880217786,0.870710068179121,0.5989517277252147,52.54349503625995,34.07521952720757,254.0,51.251553897064,48.553070478068015,60.87508836161374,galaksi_rho_ophiuchi_cloud_complex_2_features.json,631
Bulutsu,4631.5,676.2813056707382,0.12725556030377155,1.6219512195121952,0.6651109355927335,0.8487620259758439,132.3022167988611,11.87422138857459,190.0,181.6792759812894,143.58450274557657,91.3937360178971,galaksi_rho_ophiuchi_cloud_complex_3_features.json,1587
Bulutsu,3101.0,525.6711332798004,0.14102086447697232,0.8584905660377359,0.5610131162369968,0.6557924434588932,165.05236232320195,12.764480238127495,199.0,233.5750827565453,186.67499247667772,96.47547396930486,galaksi_rho_ophiuchi_cloud_complex_3_features.json,1611
Bulutsu,3176.0,577.4701231718063,0.11968268343662003,1.0,0.564572038041063,0.7221666180240496,87.07570885705934,16.225873789767267,244.0,74.31540485238234,74.88395206080094,115.87898275358081,galaksi_rho_ophiuchi_cloud_complex_3_features.json,1695
Bulutsu,19911.0,2661.326231122017,0.035326995844300636,0.6410256410256411,0.5342366514623021,0.7958924182046649,110.95397270695639,21.46210410654897,205.0,139.0592458751367,110.59678569730397,100.94327421425514,galaksi_rho_ophiuchi_cloud_complex_3_features.json,1872
Bulutsu,3410.0,432.4163011312485,0.2291712470346512,0.7547169811320755,0.7154846831724717,0.8155482819063942,62.41898663697104,9.656177631774998,152.0,57.146158129175944,51.8207126948775,85.16898663697104,galaksi_rho_ophiuchi_cloud_complex_3_features.json,2146
Bulutsu,2182.0,457.73000860214233,0.13087172873004024,2.1551724137931036,0.6409164341312968,0.9685518821066464,90.936,15.14249888298004,219.0,71.44505263157895,82.46021052631579,115.096,galaksi_rho_ophiuchi_cloud_complex_3_features.json,2454
Bulutsu,6814.5,1394.5209811925888,0.044034569441286885,1.4796747967479675,0.44550862970711297,0.7907017640254673,141.04858955324607,16.049443225629883,241.0,115.73694155756513,135.22999055203132,162.10757187204752,galaksi_rho_ophiuchi_cloud_complex_3_features.json,2795
Bulutsu,416631.0,11550.094691514969,0.03924554420191784,1.1741214057507987,0.9082300314892142,0.5162052193280346,76.98085448029353,28.09809319806663,249.0,72.53176491237224,71.0818475711138,90.22407278712943,galaksi_rho_ophiuchi_cloud_complex_4_features.json,255
Bulutsu,2175.5,466.8010768890381,0.1254599913060757,0.635593220338983,0.5169914448669202,0.938145791360062,37.32757166947723,11.892727325688476,146.0,34.11635750421585,32.197301854974704,48.54595278246205,galaksi_rho_ophiuchi_cloud_complex_features.json,1139
Bulutsu,4636.0,882.2884458303452,0.07483971199701794,1.113821138211382,0.4253211009174312,0.7035963805518873,138.56274980015988,20.36586468964436,247.0,153.26318944844124,137.26538768984813,135.51478816946442,galaksi_rho_ophiuchi_cloud_complex_features.json,1291
Bulutsu,2894.0,1313.65092420578,0.021074071025041802,1.2150537634408602,0.4424061759535275,0.6369197361999139,89.15324449594438,60.76962923284798,253.0,94.70886442641947,89.12166859791425,87.15353418308227,galaksi_rho_ophiuchi_cloud_complex_features.json,1646
Bulutsu,5272.5,1140.2123242616653,0.05096300062553168,1.3146853146853146,0.47448704103671707,0.959804779579215,57.83460736622654,12.663692239975955,232.0,74.7494788047255,57.09867963863794,52.835128561501044,galaksi_rho_ophiuchi_cloud_complex_features.json,2117
Gürültü,138.0,70.28427076339722,0.35105298008715274,2.727272727272727,0.7520435967302452,0.9754455302687594,97.63529411764706,87.27142879394735,251.0,113.74705882352941,100.86470588235294,85.03529411764706,galaksi_satellite_trail_astrophotography_2_features.json,15
Gürültü,782.0,421.22034323215485,0.05538573733416455,0.19186046511627908,0.6052631578947368,0.9991232202930395,117.92371134020618,42.4987125898299,210.0,103.90721649484536,113.9298969072165,131.11752577319587,galaksi_satellite_trail_astrophotography_3_features.json,141
Yıldız,129.5,47.69848418235779,0.7152707687850032,1.0666666666666667,0.9184397163120568,0.45177758445487465,77.10666666666667,30.285562383566344,210.0,84.73333333333333,76.75333333333334,74.84,galaksi_satellite_trail_astrophotography_3_features.json,241
Gürültü,300.0,138.9116872549057,0.1953680518884802,0.2413793103448276,0.6282722513089005,0.9871418310008951,52.18181818181818,52.420108437459774,213.0,56.807162534435264,52.19834710743802,50.303030303030305,galaksi_satellite_trail_astrophotography_4_features.json,671
Gürültü,663.0,115.25483322143555,0.6271986273212227,1.5384615384615385,0.910089224433768,0.8805935322555517,67.36223776223777,52.77148494181728,255.0,67.82097902097902,67.32447552447553,67.4,galaksi_satellite_trail_astrophotography_features.json,3
Gürültü,889.5,180.61017155647278,0.342666308612764,1.6857142857142857,0.7583120204603581,0.9508026055609444,73.57791537667698,61.63654216971346,255.0,74.45923632610939,73.57791537667698,73.57791537667698,galaksi_satellite_trail_astrophotography_features.json,6
Gürültü,1335.0,250.30865573883057,0.26775611249788306,2.119047619047619,0.7712305025996534,0.9815767204688827,73.60830449826989,50.07199177285694,255.0,74.38892733564013,73.60830449826989,73.60830449826989,galaksi_satellite_trail_astrophotography_features.json,9
Gürültü,1961.0,327.9066344499588,0.2291854539890527,2.3207547169811322,0.7939271255060729,0.9914462610469652,66.97861216730038,42.700711683788796,249.0,67.56036121673004,66.94296577946768,67.01425855513308,galaksi_satellite_trail_astrophotography_features.json,11
Gürültü,592.0,97.25483298301697,0.7865189413838782,1.1481481481481481,0.9487179487179487,0.6764897422794018,78.18740157480315,51.25638349663093,255.0,78.68818897637796,78.18740157480315,78.18740157480315,galaksi_satellite_trail_astrophotography_features.json,12
Gürültü,420.5,83.6984840631485,0.7542940462919607,1.1818181818181819,0.9386160714285714,0.6729300548824838,78.65359477124184,56.50827385711525,255.0,78.65359477124184,78.65359477124184,78.65359477124184,galaksi_satellite_trail_astrophotography_features.json,13
Gürültü,569.5,103.01219260692596,0.6744136163100043,1.565217391304348,0.925264012997563,0.8229713238539349,65.35227272727273,50.494833167888494,255.0,65.45292207792208,65.35227272727273,65.35227272727273,galaksi_satellite_trail_astrophotography_features.json,15
Gürültü,490.0,127.74011433124542,0.37735607236406377,1.56,0.7573415765069552,0.9018281858857852,71.37477148080438,52.0356398018828,253.0,72.0,71.37477148080438,71.37477148080438,galaksi_satellite_trail_astrophotography_features.json,17
Yıldız,89.5,47.21320307254791,0.5045520429998341,2.0,0.8523809523809524,0.8884097310730313,38.26126126126126,44.258599553592475,218.0,42.14414414414414,37.52252252252252,38.288288288288285,galaksi_spiral_galaxy_amateur_telescope_2_features.json,170
Yıldız,696.0,122.56854128837585,0.58218507637258,1.0,0.8477466504263094,0.5087755678982399,47.87866666666667,44.15726378399015,232.0,47.14266666666666,44.952,53.970666666666666,galaksi_spiral_galaxy_amateur_telescope_2_features.json,304
Yıldız,1533.0,271.0782072544098,0.262157815333033,1.293103448275862,0.7384393063583815,0.956426211988658,50.863470873786405,44.342296378821096,244.0,42.17415048543689,46.30218446601941,63.07766990291262,galaksi_spiral_galaxy_amateur_telescope_2_features.json,374
Yıldız,137.0,59.455843567848206,0.487013881858198,1.1176470588235294,0.8328267477203647,0.8532574698206666,78.46341463414635,46.748730287166346,241.0,80.65243902439025,74.28658536585367,85.8719512195122,galaksi_spiral_galaxy_amateur_telescope_2_features.json,811
Yıldız,531.0,102.9116872549057,0.6300499594040303,1.5217391304347827,0.9022939677145284,0.8448110105450715,46.34027777777778,43.79960096127913,239.0,43.14583333333333,42.10069444444444,55.83506944444444,galaksi_spiral_galaxy_amateur_telescope_2_features.json,957
Yıldız,286.5,81.01219248771667,0.5485721032109244,0.9166666666666666,0.8185714285714286,0.4693525395426852,94.27018633540372,43.716033621744025,241.0,92.92857142857142,87.92857142857142,107.21118012422359,galaksi_spiral_galaxy_amateur_telescope_2_features.json,982
Yıldız,789.0,186.71067678928375,0.28441242209427986,0.3888888888888889,0.6456628477905073,0.9437431374602901,169.95303550973654,49.46561019119761,254.0,134.06872852233678,152.7422680412371,217.3848797250859,galaksi_spiral_galaxy_amateur_telescope_2_features.json,1096
Yıldız,211.0,65.11269783973694,0.6254044099682908,1.0555555555555556,0.8594704684317719,0.4255687555423537,57.32083333333333,48.1210407823046,245.0,58.87083333333333,54.81666666666666,61.958333333333336,galaksi_spiral_galaxy_amateur_telescope_2_features.json,1229
Yıldız,859.5,201.23758792877197,0.2667089187489142,0.7090909090909091,0.703643061809251,0.8646017027843074,60.127906976744185,40.64877566757123,248.0,60.66067653276956,55.72410147991543,68.51479915433404,galaksi_spiral_galaxy_amateur_telescope_2_features.json,1248
Yıldız,251.0,65.59797930717468,0.7329977854153011,1.0,0.9127272727272727,0.3591613561566828,47.007168458781365,56.27900242086519,254.0,49.763440860215056,47.23297491039426,45.51971326164875,galaksi_spiral_galaxy_amateur_telescope_3_features.json,77
Galaksi,3961.0,793.0924878120422,0.07913471341786144,0.42857142857142855,0.536539112766678,0.9666301338776773,172.4851024208566,37.225991621145475,255.0,163.3195996275605,172.17877094972067,176.72532588454376,galaksi_spiral_galaxy_amateur_telescope_3_features.json,306
Yıldız,464.5,93.98275446891785,0.6608444451281058,0.8484848484848485,0.8941289701636189,0.5094696987837259,65.13690476190476,56.906836172097236,254.0,71.51587301587301,65.79563492063491,61.25992063492063,galaksi_spiral_galaxy_amateur_telescope_3_features.json,311
Yıldız,31.0,22.485281229019165,0.7705040224642447,1.1428571428571428,0.9253731343283582,0.6456600716661615,81.16666666666666,89.5028375891398,253.0,79.33333333333333,78.4047619047619,86.71428571428571,galaksi_spiral_galaxy_amateur_telescope_4_features.json,28
Yıldız,17.5,15.899494767189026,0.8699239036334878,1.0,0.9722222222222222,0.6738297813979985,103.0,94.57568397849418,253.0,101.2,100.28,108.4,galaksi_spiral_galaxy_amateur_telescope_4_features.json,29
Galaksi,2483.5,410.3746702671051,0.18531600737751255,0.9036144578313253,0.6761502858698611,0.7793045000780795,122.42927012791573,42.481471209002194,255.0,103.8359668924003,110.19375470278405,153.5007524454477,galaksi_spiral_galaxy_amateur_telescope_4_features.json,75
Yıldız,18.0,18.485281229019165,0.6619577098492265,1.6,0.9,0.724662788921262,133.4074074074074,88.77781640630197,254.0,133.55555555555554,132.55555555555554,134.85185185185185,galaksi_spiral_galaxy_amateur_telescope_4_features.json,101
Yıldız,82.5,35.55634891986847,0.8200295335484629,0.9166666666666666,0.9593023255813954,0.6256360506854858,83.41414141414143,88.76572389956803,255.0,81.41414141414143,83.41414141414143,84.37373737373738,galaksi_spiral_galaxy_amateur_telescope_4_features.json,102
Yıldız,204.0,58.76955199241638,0.7422244752723621,1.0,0.9066666666666666,0.4111568390029652,61.58078602620087,57.02951643105813,253.0,59.89082969432314,63.379912663755455,58.66812227074235,galaksi_spiral_galaxy_amateur_telescope_features.json,170
Yıldız,136.0,46.627416372299194,0.7860787726677728,1.1428571428571428,0.9251700680272109,0.454225810275339,80.12738853503186,79.30612510498486,252.0,79.8343949044586,76.95541401273886,86.47133757961784,galaksi_triangulum_galaxy_wide_field_2_features.json,66
Yıldız,106.5,40.38477575778961,0.8205860323234755,1.1666666666666667,0.9508928571428571,0.5866342216261021,73.24,77.26736956827249,253.0,87.208,72.032,70.264,galaksi_triangulum_galaxy_wide_field_2_features.json,75
Yıldız,378.0,88.08326041698456,0.6122304139440722,1.4090909090909092,0.8689655172413793,0.7800895365839544,79.89182692307693,68.09753561089957,254.0,83.76682692307693,77.52163461538461,82.9951923076923,galaksi_triangulum_galaxy_wide_field_2_features.json,126
Yıldız,425.0,88.91168737411499,0.6755866969815391,1.1111111111111112,0.8928571428571429,0.5229165523913537,83.35637149028078,75.56714575607211,254.0,83.9330453563715,81.06263498920087,87.69546436285098,galaksi_triangulum_galaxy_wide_field_2_features.json,158
Galaksi,122189.5,9454.323050498962,0.01717840651933925,1.3288888888888888,0.6341428604791771,0.8210322774330524,111.8890888050474,46.90990204454562,255.0,118.64622237722328,110.49808978789511,112.04361783075996,galaksi_triangulum_galaxy_wide_field_2_features.json,760
Yıldız,57.5,31.55634891986847,0.725611588129368,1.1,0.8984375,0.6653380364037679,68.56944444444444,68.2100160429555,253.0,83.22222222222221,68.66666666666666,62.73611111111111,galaksi_triangulum_galaxy_wide_field_3_features.json,17
Yıldız,251.5,69.69848418235779,0.650580717722726,1.3333333333333333,0.9095840867992767,0.7293369476299518,81.6148409893993,77.92215508597837,250.0,64.12014134275618,77.25795053003533,96.81625441696113,galaksi_triangulum_galaxy_wide_field_3_features.json,22
Yıldız,15.5,15.071067690849304,0.8575382908489095,1.2,0.96875,0.4788314301993499,83.34782608695652,65.51309772507305,249.0,77.56521739130434,82.04347826086956,88.52173913043478,galaksi_triangulum_galaxy_wide_field_3_features.json,122
Yıldız,8.0,11.656854152679443,0.7398388372977943,1.25,0.8888888888888888,0.5764127482939271,84.78571428571428,62.37350464446145,207.0,86.78571428571428,83.5,86.42857142857143,galaksi_triangulum_galaxy_wide_field_3_features.json,133
Galaksi,47402.5,4141.244181394577,0.03473357080783586,1.227891156462585,0.6786862243984852,0.8038045176765752,98.12478128179043,39.399250117159355,255.0,113.38756866734485,88.52675483214648,111.13141403865717,galaksi_triangulum_galaxy_wide_field_3_features.json,720
Yıldız,85.0,38.627416491508484,0.715875443435987,1.1818181818181819,0.9289617486338798,0.5755679275876843,72.80392156862744,68.39992535480481,254.0,77.47058823529412,71.3529411764706,73.8529411764706,galaksi_triangulum_galaxy_wide_field_3_features.json,823
Yıldız,15.0,15.313708305358887,0.8037858975970896,1.0,0.9375,0.729263042263347,76.04545454545455,64.604726306649,247.0,71.5909090909091,75.5909090909091,79.04545454545455,galaksi_triangulum_galaxy_wide_field_3_features.json,828
Yıldız,287.0,95.39696824550629,0.3962986701821309,1.2083333333333333,0.7265822784810126,0.6663880834581392,77.75840978593273,69.36165722858475,243.0,40.03669724770642,71.26605504587155,104.88073394495413,galaksi_triangulum_galaxy_wide_field_3_features.json,866
Yıldız,521.0,104.56854128837585,0.5987499468253772,0.8787878787878788,0.8860544217687075,0.62413467682191,57.040636042402824,50.34123953760002,249.0,53.71908127208481,52.57243816254417,66.91696113074205,galaksi_triangulum_galaxy_wide_field_4_features.json,254
Galaksi,47151.0,6221.945967078209,0.0153055274776081,1.095774647887324,0.5381244222275482,0.8232440415270014,84.302711932503,35.926356372997766,254.0,96.68507432703896,81.30895942145439,85.49168340699076,galaksi_triangulum_galaxy_wide_field_4_features.json,1294
Galaksi,2153.5,257.5807338953018,0.407875846024937,3.0588235294117645,0.8657286432160805,0.9571331389720495,54.59894226531512,47.20480885045452,221.0,53.90392243278978,52.88629352137506,58.31776112825033,galaksi_virgo_cluster_galaxies_2_features.json,114
Yıldız,56.5,27.5563485622406,0.935007237908808,1.1111111111111112,1.0,0.44630260737277744,51.95652173913044,52.334884528642455,220.0,39.2463768115942,49.231884057971016,62.231884057971016,galaksi_virgo_cluster_galaxies_2_features.json,164
Galaksi,906.0,155.19595766067505,0.4726909107172934,0.74,0.8327205882352942,0.8515964701240474,72.81603288797534,59.95916793118418,239.0,70.38951695786228,70.14388489208633,78.90853031860226,galaksi_virgo_cluster_galaxies_2_features.json,177
Galaksi,1302.5,178.81118202209473,0.5119154626852704,3.2083333333333335,0.9452104499274311,0.9530647092331326,56.596820809248555,49.95469787321037,214.0,53.391618497109825,52.93280346820809,65.0628612716763,galaksi_virgo_cluster_galaxies_2_features.json,532
Galaksi,2890.0,392.27416479587555,0.23600885285757314,0.717741935483871,0.7248557812891898,0.9846696993665669,148.82514734774068,41.807886271770826,253.0,121.43745907007204,134.1732154551408,188.018991486575,galaksi_virgo_cluster_galaxies_4_features.json,2898
Galaksi,1051.0,143.88224971294403,0.6379668912111482,2.230769230769231,0.9524241051200725,0.9008572893371427,167.97666068222622,23.399569445810574,241.0,142.97486535008977,161.11669658886893,190.12567324955117,galaksi_virgo_cluster_galaxies_features.json,636
Galaksi,28198.0,2239.537346124649,0.07064990010314236,0.7684563758389261,0.6916444891401661,0.8873061487182887,103.91200796183809,32.871487522458196,252.0,120.22588283743436,99.69902879302653,105.90699749476646,galaksi_yeni_galaksi_10_features.json,74
Galaksi,4219.5,813.1341166496277,0.08019485176911051,0.9920634920634921,0.4339040567638439,0.4806587231991709,119.36285902214428,46.70954175556384,252.0,110.79237009427757,112.47774610830959,136.11466783600088,galaksi_yeni_galaksi_14_features.json,111
Galaksi,1299.5,211.23758804798126,0.36596853531297485,1.0816326530612246,0.823510773130545,0.8138187738907248,68.02803738317758,37.3791068955529,221.0,74.79654924514738,66.69590222861251,68.19194823867721,galaksi_yeni_galaksi_15_features.json,174
Galaksi,12020.0,2256.9343180656433,0.02965353623056664,1.7352941176470589,0.5358535987339232,0.8794641905185852,101.07553429519328,49.93713280330732,253.0,102.16881413471182,98.09906643005941,106.603117043438,galaksi_yeni_galaksi_15_features.json,290
Galaksi,5057.0,707.0681021213531,0.1271101779833484,3.892857142857143,0.7222737984717561,0.9885104597442458,100.41745942921096,39.59002200717878,255.0,115.38052602126469,98.6398060063421,98.10818877075172,galaksi_yeni_galaksi_17_features.json,411
Galaksi,18299.0,2311.336338996887,0.04304383187838532,1.2277227722772277,0.5749701501916672,0.8150659642360896,133.4804130130234,38.43111630916486,254.0,131.64862761376017,130.82996938722565,139.40958854355833,galaksi_yeni_galaksi_1_features.json,149
Galaksi,59620.0,6286.112481594086,0.018959965378889356,1.049689440993789,0.5414978837804945,0.9445924167592774,81.22719899786404,42.39471068781103,255.0,81.57471855075723,73.09110764931665,97.05741403953941,galaksi_yeni_galaksi_4_features.json,152
Galaksi,107696.5,5237.0717269182205,0.049344006523664864,1.7236533957845432,0.7583192508097452,0.9735516077318012,101.21360786847062,42.3402100537044,254.0,120.06060578489085,99.04458314757021,98.29675088938829,galaksi_yeni_galaksi_5_features.json,149
Galaksi,87536.5,8374.554381132126,0.015684678749746495,1.332699619771863,0.6181868900156777,0.9739205566497554,79.32445283930552,38.40915498503675,254.0,73.34850265206839,73.78693403323047,92.45090653517971,galaksi_yeni_galaksi_6_features.json,670
Galaksi,5854.0,1076.513841509819,0.06347801617548418,2.317757009345794,0.5154984149348362,0.9827983968266284,117.47496038034866,52.509526029941256,254.0,128.33470681458004,118.26465927099842,111.77115689381934,galaksi_yeni_galaksi_8_features.json,484
Galaksi,6813.5,931.6782739162445,0.0986388926169204,4.641791044776119,0.6061023884712894,0.9915220520247559,155.40385148240512,46.750488449415194,253.0,154.14727071210862,149.49916874480468,167.46661124965365,galaksi_yeni_galaksi_9_features.json,29
Yıldız,20.5,17.071067690849304,0.8839798310353423,1.4,1.0,0.6645070211425683,66.89655172413794,37.713388117243014,178.0,61.89655172413793,65.89655172413794,70.89655172413794,gezegenler_jupiter_through_telescope_with_stars_3_features.json,1
Gezegen,460.0,79.5979790687561,0.9123544880092856,1.0833333333333333,0.9860664523043944,0.25747332850993304,186.03636363636363,34.29949333944326,249.0,179.6989898989899,190.3010101010101,179.97373737373738,gezegenler_jupiter_through_telescope_with_stars_3_features.json,5
Gezegen,44209.5,4034.2736172676086,0.034134595987003746,0.6917098445595855,0.563217805069145,0.7861678646070719,84.63224850782032,41.48320721755927,251.0,36.37583322441511,67.74702653247941,136.14754062649763,gezegenler_planet_in_star_field_3_features.json,1509
Gezegen,62134.5,3356.494840145111,0.06930597923729064,0.9387755102040817,0.7519787481241226,0.37505592484753164,122.14147247179518,57.231901519380116,254.0,156.45517914181863,129.71338882507513,94.23320692964926,gezegenler_planet_in_star_field_4_features.json,2211
Gezegen,301.5,110.32590115070343,0.31127354626938386,0.675,0.5614525139664804,0.5910321512849214,114.11428571428571,37.74672847021424,194.0,90.94857142857143,105.25428571428571,140.44,gezegenler_planet_in_star_field_features.json,236
Gezegen,315.5,77.69848430156708,0.6567258840029061,0.5862068965517241,0.911849710982659,0.7940447106612151,185.84615384615387,54.471396406899984,253.0,171.7891737891738,183.04558404558406,196.6923076923077,gezegenler_planet_in_star_field_features.json,316
Gezegen,1231.5,164.61017155647278,0.5711247028737378,0.9361702127659575,0.8715498938428875,0.6374471611505859,157.23791250959326,51.030066883265306,243.0,164.76745970836532,158.86185725249425,151.13200306983885,gezegenler_planet_in_star_field_features.json,369
Gezegen,5131.5,332.63455629348755,0.5827998992238058,0.8901098901098901,0.9284421928713588,0.5033219607578313,92.79601895734596,50.11441793162158,200.0,92.85402843601895,95.3527962085308,87.79488151658768,gezegenler_planet_in_star_field_features.json,490
Bulutsu,2348.0,398.47517597675323,0.18582554465886414,1.8970588235294117,0.6659103800340329,0.978916889577442,62.162430500397136,25.81179642643774,254.0,66.27839555202542,61.35266084193804,62.182684670373305,gezegenler_saturn_opposition_astrophotography_2_features.json,57
Bulutsu,3669.0,452.55843567848206,0.22511697622971116,1.6923076923076923,0.7491577335375191,0.9813614798516925,66.82482508421872,22.868301369007252,236.0,67.02435864213527,65.70510494946878,68.9979269240736,gezegenler_saturn_opposition_astrophotography_2_features.json,96
Gezegen,115767.5,3709.229903459549,0.10573749418651301,1.8125,0.8751800179167438,0.9396661233536602,106.41849326742799,42.98457469545148,253.0,90.70005965570138,105.39956536560423,114.42743310039202,gezegenler_saturn_opposition_astrophotography_2_features.json,131
Yıldız,66.5,31.55634891986847,0.8391855758365734,1.1,0.95,0.49005521669430047,57.23456790123456,50.002536134430414,247.0,45.888888888888886,52.098765432098766,71.65432098765432,gezegenler_saturn_opposition_astrophotography_2_features.json,144
Yıldız,134.5,44.38477599620819,0.8579541584229581,1.1538461538461537,0.96415770609319,0.5179626892869973,54.76129032258064,45.011981755537875,247.0,48.74193548387097,54.4,57.86451612903226,gezegenler_saturn_opposition_astrophotography_2_features.json,146
Gezegen,4121.0,610.2152923345566,0.13907411479371606,2.8125,0.7775471698113208,0.9433951476270614,118.7425381635908,57.586514641171455,251.0,117.59056732740943,119.66438824333561,117.36978810663021,gezegenler_saturn_opposition_astrophotography_3_features.json,0
Yıldız,48.5,26.727921724319458,0.8531418004367026,0.8,0.97,0.5866587200495835,118.03278688524591,79.38926037396415,254.0,122.8032786885246,116.34426229508198,119.13114754098362,gezegenler_saturn_opposition_astrophotography_4_features.json,0
Yıldız,46.5,26.727921843528748,0.8179606879676767,1.25,0.9393939393939394,0.5490569093047278,85.05084745762711,47.629724278805526,207.0,90.05084745762711,85.05084745762711,82.45762711864407,gezegenler_saturn_opposition_astrophotography_4_features.json,10
Gezegen,3712.0,556.5828219652176,0.1505768593987786,1.08,0.5023683854378129,0.9500311877696166,170.47057331303907,40.81190251303797,252.0,186.13876204972095,172.05606291222728,161.38736681887366,gezegenler_saturn_opposition_astrophotography_4_features.json,15
Yıldız,47.5,25.899494767189026,0.8898583689738269,1.125,0.979381443298969,0.43787023641203426,78.08333333333333,45.36859841588919,207.0,82.08333333333333,78.08333333333333,77.08333333333333,gezegenler_saturn_opposition_astrophotography_4_features.json,16
